Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWDR12,HSPA5,HSPA5,1|2,3,1.5,2,29|31,0.0,0.0,0.0,0.0,0.0,-131.15,0.05,0.79,
XWDR12,HSPA9,HSPA9,0|1,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-9.29,0.33,0.79,
XWDR12,HSPA8,HSPA8,17|14,31,15.5,2,44|50,0.0,0.0,0.0,0.0,0.0,-163.78,0.33,0.79,
XWDR12,ITGAD,ITGAD,1|0,1,0.5,2,1|0,0.0,0.0,0.0,0.0,0.0,-5.49,1.0,0.79,
XWDR12,EEF1A1,EEF1A1,4|4,8,4.0,2,35|45,0.0,0.0,0.0,0.0,0.0,-163.61,0.1,0.79,
XWDR12,PNN,PNN,1|1,2,1.0,2,16|16,0.0,0.0,0.0,0.0,0.0,-69.09,0.06,0.79,
XWDR12,PES1,PES1,2|3,5,2.5,2,21|21,0.0,0.0,0.0,0.0,0.0,-87.43,0.12,0.79,
XWDR12,PFN2,PFN2,2|0,2,1.0,2,4|3,0.0,0.0,0.0,0.0,0.0,-17.82,0.29,0.79,
XWDR12,TCP1,TCP1,21|19,40,20.0,2,16|11,0.0,0.0,0.0,0.0,0.0,-23.77,1.48,0.74,
XWDR12,PRDX1,PRDX1,6|3,9,4.5,2,25|30,0.0,0.0,0.0,0.0,0.0,-112.39,0.16,0.79,
XWDR12,CCT6A,CCT6A,6|3,9,4.5,2,5|4,0.0,0.0,0.0,0.0,0.0,-15.22,1.0,0.7,
XWDR12,CACNA1A,CACNA1A,0|1,1,0.5,2,2|1,0.0,0.0,0.0,0.0,0.0,-9.29,0.33,0.79,
XWDR12,DNMT1,DNMT1,1|0,1,0.5,2,2|4,0.0,0.0,0.0,0.0,0.0,-15.58,0.17,0.79,
XWDR12,SLC25A5,SLC25A5,4|2,6,3.0,2,22|20,0.0,0.0,0.0,0.0,0.0,-87.43,0.14,0.79,
XWDR12,BAG3,BAG3,1|0,1,0.5,2,29|30,0.0,0.0,0.0,0.0,0.0,-133.72,0.02,0.79,
XWDR12,VDAC2,VDAC2,1|0,1,0.5,2,8|9,0.0,0.0,0.0,0.0,0.0,-39.86,0.06,0.79,
XWDR12,SF3B3,SF3B3,1|0,1,0.5,2,3|6,0.0,0.0,0.0,0.0,0.0,-22.19,0.11,0.79,
XWDR12,LGALS1,LGALS1,6|6,12,6.0,2,1|1,0.65,0.65,0.65,0.65,0.65,0.63,6.0,0.0,
XWDR12,HSP90AB1,HSP90AB1,11|10,21,10.5,2,57|46,0.0,0.0,0.0,0.0,0.0,-194.08,0.2,0.79,
XWDR12,A0A5F9ZHW2,A0A5F9ZHW2,0|1,1,0.5,2,2|1,0.0,0.0,0.0,0.0,0.0,-9.29,0.33,0.79,
XWDR12,EEF1D,EEF1D,5|6,11,5.5,2,40|45,0.0,0.0,0.0,0.0,0.0,-171.05,0.13,0.79,
